0H 0L 1H 1L 2H 2L 3H 3L 4H 4L
0.821075 0.956795 0.916833 1.162709 0.863861 0.917742 0.947394 1.155609 0.845524 0.916854

1.138911 1.021587 1.041115 0.813009 1.027872 1.108568 0.998330 0.948806 1.157247 1.120994

0.770140 0.968333 0.922946 1.167147 1.124649 1.108568 0.944338 1.030462 0.695775 0.924842

1.106312 1.055314 0.958600 0.971883 0.786439 1.029575 0.953507 1.010048 1.220407 1.089042

1.067602 0.872476 1.251987 0.982534 1.000367 1.199100 1.233650 0.958570 1.003423 0.826323

0.851636 1.089929 0.698831 0.946144 0.797645 1.037563 0.757916 0.946144 0.808851 1.151171

0.962675 1.025137 1.166416 0.876026 1.021760 1.026912 1.098163 0.876026 1.030928 0.964783

1.054358 0.955019 0.867936 1.028687 1.173547 1.065077 0.931095 1.002948 0.988143 0.975433

1.086957 1.132532 1.051302 0.964783 0.680494 0.809459 1.006479 1.016261 1.135855 1.184899

1.083901 0.904428 1.019722 0.946144 1.131780 1.130757 1.036022 0.935493 1.058433 0.799696

0.864879 1.055314 0.966750 1.136970 1.033984 1.073953 0.955544 1.126319 0.873029 1.140520

1.040097 1.034900 0.911740 0.969220 1.044171 1.232827 0.914796 1.018036 1.018704 1.018036

0.982030 0.841411 0.883216 1.074841 0.888310 1.015374 0.873029 1.018036 1.043153 0.805021

1.068620 1.022474 1.134836 0.962120 0.936189 1.016261 1.139930 0.973658 1.019722 1.080166

0.827187 1.094367 1.268286 0.955019 1.053340 0.999398 1.237725 0.945256 0.852655 1.049101

1.046209 1.006498 0.730411 1.094367 1.014629 1.191112 0.802739 1.065965 1.055377 1.050876

1.195958 0.956795 1.021760 0.885789 0.772177 0.793483 0.967769 0.948806 1.207164 0.932830

0.994255 1.159159 1.033984 0.978096 1.139930 1.175135 1.024816 0.930168 0.909702 1.148508

0.770140 0.741116 1.179659 0.907978 1.085938 1.024249 1.169472 0.927505 0.832281 0.650585

1.018704 0.987859 0.863861 0.923067 1.066583 1.047326 0.933133 0.933718 1.054358 1.182236

0.978974 0.911529 0.777271 1.002948 0.944338 0.998510 0.733467 0.986972 0.908684 0.812121

1.052321 1.002060 1.031947 1.032237 0.907665 1.006498 0.997311 1.020699 1.121593 1.036675

0.899515 1.062415 1.137892 0.985197 1.000367 1.046439 1.187809 0.977208 0.837374 0.988747

1.001386 1.227502 0.965731 0.934605 0.990180 1.021587 0.959619 0.977208 1.082882 1.347323

1.169472 1.104130 0.672344 1.223064 1.049265 0.918629 0.682532 1.165372 1.133817 1.007386

0.834318 0.994072 1.138911 0.889340 1.003423 0.924842 1.096125 0.986972 0.808851 0.966558

0.940264 0.947919 1.271342 1.009161 0.898497 0.990522 1.323296 0.904428 0.937207 0.964783

0.976937 0.864488 1.071676 1.034900 0.898497 1.069515 1.063527 1.100580 0.983049 0.943481

1.059452 1.111231 0.638727 1.058864 0.877104 1.019812 0.637709 1.054427 1.010554 1.097917

0.990180 1.195549 1.296810 0.999398 1.059452 1.088154 1.213276 0.970996 1.020741 1.089042

0.840431 0.845849 0.711055 0.977208 1.100200 1.051764 0.844505 1.002948 0.801720 0.880464

1.024816 1.000285 1.191883 1.039338 1.168453 1.179573 1.095107 1.043776 1.056396 1.066853

0.928039 1.107680 1.069639 1.043776 1.282548 1.099692 1.116499 1.042888 0.884235 1.048214

1.203089 1.010048 0.978974 0.921292 0.629559 0.923955 0.982030 0.897328 1.302922 0.957682

0.742635 0.928392 0.820057 0.907978 0.817000 1.068628 0.817000 0.899990 0.664195 1.005611

1.074732 0.892890 1.007498 1.116556 1.227538 0.849399 0.989161 1.120994 1.142986 0.883127

1.087976 0.853837 1.035003 1.101468 0.811907 0.980759 1.051302 1.157384 1.063527 0.873363

1.069639 1.156497 1.066583 0.939931 0.969806 1.119219 1.076770 0.931055 1.037040 1.180461

1.033984 1.011824 0.972862 0.871588 0.900534 0.854725 0.961656 0.846737 1.055377 0.918629

1.031947 0.988747 0.950451 1.136970 0.972862 0.947031 0.943320 1.131645 1.005461 1.032237

0.738560 0.920404 1.127705 1.109456 1.028891 1.195549 1.105294 1.146733 0.799682 0.948806

1.214295 1.041113 0.889328 1.086379 1.184752 1.183123 0.948413 1.073953 1.239762 1.098805

0.731429 0.805021 1.117518 0.910641 0.996292 1.073953 1.055377 0.902653 0.623447 0.658573

1.111406 0.956795 0.929058 1.037563 0.964712 0.674549 0.996292 1.022474 1.217351 1.015374

1.025835 1.130757 0.944338 1.048214 1.038059 1.092592 0.918871 1.058864 0.979993 1.141408

1.200033 0.928392 1.100200 1.237265 1.020741 1.189336 1.085938 1.228389 1.219388 0.965670

0.976937 1.184899 0.779308 0.763305 0.868954 0.848512 0.800701 0.826323 0.952488 1.178686

1.029910 1.061527 1.047227 0.944369 0.797645 1.079278 1.025835 0.843186 1.048246 0.941706

0.984068 0.993185 1.033984 1.093479 1.054358 1.263892 1.025835 1.116556 0.995274 1.092592

0.949432 0.939931 1.010554 1.078391 1.236706 0.991410 1.019722 1.118331 0.866917 0.971883

1.003423 0.811234 1.058433 0.866263 0.914796 1.121881 1.046209 0.860050 1.101219 0.744667

1.053340 1.145846 1.178640 0.970996 1.166416 0.771294 1.193921 0.897328 1.001386 1.168922

0.911740 1.033125 0.999348 1.168922 0.789495 0.850287 1.010554 1.208863 0.905628 1.021587

1.109368 0.940818 0.805795 1.105018 1.104275 0.988747 0.822094 1.153834 1.119555 0.977208

1.029910 0.948806 0.778290 0.992297 0.639746 0.998510 0.743654 0.954132 1.029910 0.954132

0.827187 1.264779 1.265230 0.940818 1.021760 1.045551 1.231613 0.944369 0.834318 1.205313

1.010554 1.090817 0.890347 0.939931 1.174565 1.059752 0.984068 0.939043 1.009535 1.140520

0.889328 0.760643 1.111406 1.154721 0.926002 0.791708 1.033984 1.113006 0.880160 0.651472

1.074732 1.073065 0.907665 0.956795 1.043153 1.137858 0.951469 1.014486 1.098163 1.231052

1.129742 1.150284 1.199014 0.828985 1.258099 1.122769 1.161322 0.833423 1.110387 0.981646

0.853674 0.865375 0.890347 1.086379 0.900534 1.112118 0.939245 1.015374 0.813944 0.970996

1.058433 0.993185 1.045190 1.068628 0.880160 1.014486 0.997311 1.149396 1.125668 1.018924

0.928039 0.953244 0.712074 0.876026 1.101219 0.972771 0.733467 0.854725 0.866917 0.892002

1.170491 1.028687 1.385437 1.158272 0.896459 1.183123 1.339595 1.120994 1.262174 1.023362

1.052321 1.249691 0.780327 1.176023 1.199014 1.097917 0.857749 1.228389 0.959619 1.322471

0.927020 0.668336 1.102237 0.940818 0.744672 1.040226 1.032966 0.974546 0.960638 0.445557

0.927020 1.085491 0.909702 1.148508 1.086957 0.898215 0.929058 1.036675 0.954525 1.345548

0.945357 0.956795 0.958600 0.954132 0.905628 1.025137 0.962675 1.046439 0.926002 0.875139

0.998330 1.022474 0.979993 1.074841 1.052321 0.986972 0.979993 1.016261 0.977956 1.069515

1.081863 1.098805 0.889328 0.848512 0.948413 0.948806 0.875067 0.884902 1.144004 1.095255

0.817000 0.752655 1.033984 1.119219 1.229575 0.888452 1.037040 1.065965 0.726336 0.655910

1.056396 0.885789 1.131780 1.006498 0.651970 1.181348 1.141967 1.070403 1.161322 1.010936

1.256062 1.208863 0.975918 0.984309 1.116499 0.905316 1.006479 0.977208 1.200033 1.187561

1.095107 1.062415 0.973881 1.051764 1.151135 1.192887 0.947394 1.034900 1.076770 0.931055

0.787458 0.725140 0.992217 0.762418 0.932114 0.828098 0.975918 0.792595 0.737542 0.794370

1.236706 0.923067 1.202070 1.085491 0.900534 1.048214 1.205127 1.020699 1.370157 1.004723

0.760972 1.120994 0.824131 0.858275 1.068620 0.948806 0.845524 0.906203 0.642802 1.050876

1.188827 1.190224 0.982030 1.132532 0.997311 1.296732 0.957582 1.108568 1.283567 1.161822

1.040097 0.836086 0.877104 1.099692 1.049265 1.034900 0.892384 1.094367 0.968787 0.900878

0.933133 1.049101 1.204108 0.884902 1.019722 1.136970 1.180678 0.921292 0.962675 1.084604

0.826169 1.030462 0.866917 1.019812 0.849599 0.880464 0.891366 0.954132 0.844505 0.946144

0.988143 1.113893 1.155210 1.093479 0.969806 1.119219 1.137892 1.135195 0.998330 1.133420

0.928039 0.706501 1.085938 0.986972 0.865898 1.106793 1.103256 0.994960 0.923964 0.753542

1.002404 1.155609 0.880160 1.192887 1.193921 1.134307 0.899515 1.162709 0.983049 1.184011

1.283567 1.276318 0.869973 1.081941 1.110387 0.903541 0.832281 1.099692 1.330427 1.153834

0.844505 1.033125 1.078807 1.018036 0.967769 1.049101 1.076770 1.026912 0.696793 1.057977

0.954525 0.734016 0.842468 0.752655 0.966750 0.956795 0.881179 0.768631 1.117518 0.816559

0.868954 0.976321 1.250968 1.046439 1.122612 0.964783 1.218370 0.968333 0.786439 1.013599

0.904609 1.048214 0.940264 0.939931 0.936189 0.973658 0.978974 1.031350 0.957582 0.923955

1.043153 1.076616 1.101219 1.239928 0.930077 1.095255 1.064545 1.150284 0.989161 1.121881

1.050284 0.755317 0.826169 0.918629 0.967769 1.035788 0.852655 1.043776 1.070658 0.769518

1.165397 1.007386 1.018704 1.122769 1.152154 1.057977 1.001386 0.980759 1.151135 1.067740

0.916833 1.156497 1.134836 1.056202 0.919889 1.089929 1.132799 1.136970 0.873029 1.073065

0.939245 1.129870 1.077789 0.748217 1.229575 0.820110 1.111406 0.822772 0.973881 1.152059

0.961656 0.810346 0.914796 1.129870 0.860805 1.023362 0.906646 0.967445 0.977956 0.757092

1.082882 0.906203 1.061489 0.982534 1.059452 1.195549 1.057415 1.073065 1.068620 0.953244

1.091032 1.212413 0.976937 0.933718 1.050284 0.957682 0.981012 0.953244 1.105294 1.191112

0.935170 0.991410 1.350801 1.185786 0.938226 0.898215 1.312090 1.096142 0.926002 0.893777

1.171509 0.899990 0.664195 0.839636 0.756897 1.047326 0.743654 0.964783 1.229575 0.981646

0.738560 0.935493 1.144004 1.020699 1.166416 1.202650 1.066583 0.932830 0.625484 1.018924

0.944338 0.949694 0.790514 1.093479 0.990180 0.876914 0.818019 1.101468 1.083901 0.875139

1.083901 0.991410 1.041115 1.105018 1.026853 1.004723 1.036022 1.163597 1.014629 1.016261

1.047227 0.608869 1.322277 0.890227 0.880160 1.111231 1.315147 0.873363 1.002404 0.570704

1.114462 1.283418 0.754859 1.168035 1.127705 0.835198 0.851636 1.101468 1.100200 1.381938

0.892384 1.013599 1.391549 0.857387 1.019722 1.090817 1.275417 0.953244 0.926002 0.869813

0.863861 1.021587 0.723280 1.143183 1.076770 1.116556 0.820057 1.069515 0.904609 1.065965

0.727354 0.971883 0.825150 0.974546 0.944338 0.976321 0.751803 1.009161 0.691700 0.959457

1.084920 1.147621 1.032966 0.984309 1.016666 1.152946 1.023797 0.964783 1.149098 1.190224

0.873029 0.949694 0.943320 1.091704 0.914796 1.018036 0.984068 1.066853 0.792552 0.948806

1.081863 1.087266 1.058433 0.852062 1.124649 1.166260 1.014629 0.923067 1.125668 1.089042

0.913777 1.118331 0.970825 1.190224 0.627522 0.831648 0.986105 1.126319 0.877104 1.026912

1.010554 0.859162 0.933133 1.059752 1.153173 1.226614 0.933133 1.124544 1.078807 0.869813

1.028891 0.730466 1.112425 0.987859 0.949432 1.017149 1.095107 0.943481 0.999348 0.874251

1.047227 1.026912 1.177622 0.972771 0.909702 1.202650 1.178640 0.960345 1.041115 0.993185

0.926002 1.053539 1.138911 0.805909 0.882197 0.773069 1.149098 0.843186 0.936189 0.904428

1.025835 1.092592 0.823113 1.179573 1.052321 1.222176 0.845524 1.097030 1.015648 1.220401

0.914796 1.000285 1.305978 0.949694 1.055377 0.949694 1.258099 1.034900 0.936189 0.982534

1.126686 1.010936 0.616316 1.154721 1.078807 1.140520 0.718186 1.108568 1.099181 1.012711

0.765047 0.907091 1.090013 0.742004 0.988143 1.038450 0.990180 0.824547 0.768103 0.812121

1.085938 1.000285 0.848580 1.279868 1.138911 1.073953 0.881179 1.172473 1.100200 1.152946

1.022779 0.959457 1.147060 0.925730 0.757916 0.892890 1.112425 1.015374 1.018704 0.915079

1.055377 1.111231 0.836356 1.048214 0.933133 1.060640 0.904609 0.988747 1.022779 1.090817

0.955544 0.725140 0.902572 1.150284 0.959619 0.672774 0.857749 1.130757 0.991199 0.620408

0.928039 1.213301 0.970825 0.914191 1.247912 1.108568 0.978974 1.017149 0.882197 1.429866

0.919889 1.097030 0.695775 0.985197 0.725317 1.046439 0.713093 0.886677 0.973881 0.912416

1.071676 1.061527 1.380344 1.120994 1.073714 1.039338 1.326352 1.116556 1.027872 1.101468

0.848580 0.889340 0.905628 1.011824 1.119555 0.937268 1.016666 1.095255 0.843487 0.865375

1.107331 1.045551 1.044171 1.013599 0.916833 1.037563 0.979993 0.978984 1.106312 1.139633

1.058433 1.048214 0.777271 0.537864 1.040097 1.057977 0.758934 0.566266 1.096125 0.983421

0.806813 1.062415 1.390531 1.220401 1.010554 1.078391 1.374231 1.106793 0.719205 1.041113

0.911740 0.799696 0.700868 0.857387 1.100200 0.913304 0.791533 1.009161 1.008517 0.802358

0.974899 0.967445 1.021760 1.199100 0.810888 1.031350 0.948413 1.113893 0.969806 1.051764

1.100200 0.869813 0.911740 1.041113 1.153173 1.033125 0.909702 1.069515 1.060471 0.777506

1.003423 1.192887 1.300885 1.121881 1.169472 1.111231 1.309034 1.122769 1.013610 1.293181

1.051302 0.939043 1.047227 0.972771 0.732448 1.057977 1.090013 1.006498 1.014629 0.843186

0.964712 1.015374 0.988143 1.146733 1.097144 1.215076 0.957582 1.066853 1.020741 1.053539

1.010554 1.046439 0.826169 0.813897 0.779308 0.763305 0.829225 0.884902 1.000367 1.053539

1.058433 0.957682 1.165397 0.919517 1.242819 1.239040 1.129742 0.868926 1.105294 0.955907

0.755878 0.821885 0.974899 0.942593 0.751803 0.869813 1.011573 0.939043 0.649933 0.858275

1.099181 1.048214 1.112425 0.945256 1.132799 1.037563 1.080845 0.981646 1.217351 1.066853

0.991199 1.171585 0.950451 1.086379 1.070658 1.162709 0.965731 1.055314 0.916833 1.081941

1.359970 1.033125 0.977956 1.178686 1.022779 0.901766 0.966750 1.196437 1.426185 1.101468

0.931095 0.972771 0.935170 0.678099 1.117518 1.248803 0.951469 0.726028 0.772177 0.960345

0.991199 1.048214 1.043153 1.132532 0.989161 1.054427 1.021760 0.997622 1.159285 1.019812

0.959619 0.876914 1.023797 1.247028 1.323296 1.018924 1.018704 1.266555 0.890347 0.816559

0.926002 1.038450 1.144004 1.116556 0.890347 0.946144 1.154191 1.194662 0.896459 1.254129

1.206145 0.789932 0.758934 0.676324 0.988143 1.003835 0.779308 0.690525 1.228557 0.649697

0.879141 1.090817 1.119555 1.134307 0.913777 0.910641 1.092050 1.018924 0.851636 1.104130

0.845524 1.080166 1.000367 1.344660 0.965731 1.205313 1.012592 1.398802 0.916833 1.040226

1.130761 1.011824 0.999348 0.733128 0.895441 0.868038 0.975918 0.855612 1.153173 1.120106

1.009535 1.056202 1.030928 0.900878 0.948413 0.711827 1.031947 0.762418 0.916833 0.996735

1.049265 0.946144 0.909702 0.925730 1.033984 0.967445 0.941282 0.920404 1.124649 0.882239

1.152154 0.905316 1.031947 1.080166 1.060471 1.352648 1.006479 1.116556 1.118537 0.915079

0.747729 1.031350 1.051302 1.033125 1.069639 0.989634 1.028891 1.038450 0.714111 1.128094

0.988143 0.846737 0.957582 0.974546 1.105294 1.101468 1.007498 0.974546 1.069639 0.766856

0.970825 1.117444 1.302922 1.062415 0.700868 0.990522 1.260137 1.058864 0.907665 1.178686

1.131780 0.986084 0.744672 1.062415 1.077789 0.994960 0.838393 1.079278 1.152154 0.886677

0.999348 0.963895 1.111406 1.129870 1.045190 0.945256 1.031947 1.107680 0.933133 1.051764

0.855711 1.049101 0.704943 0.952357 1.023797 0.895553 0.749766 1.011824 0.929058 1.055314

0.932114 1.161822 0.928039 0.989634 0.847562 1.166260 0.888310 0.932830 0.890347 1.065965

1.012592 0.860938 1.182715 0.968333 0.996292 0.958570 1.189846 0.976321 1.055377 0.864488

1.003423 0.941706 1.289679 1.115669 0.969806 1.128094 1.283567 1.082829 0.984068 0.986084

0.946376 0.952357 1.002404 0.807684 1.157247 1.050876 1.042134 0.910641 0.988143 0.945256

0.908684 0.980759 0.915815 1.008273 0.850618 0.929280 0.885254 0.941706 0.851636 0.970996

1.118537 1.129870 1.018704 0.935493 1.218370 1.206200 1.013610 0.938156 1.181696 1.148508

1.241800 1.035788 1.000367 1.095255 0.908684 0.966558 1.029910 1.073953 1.184752 0.959457

0.730411 0.986972 0.856730 0.740229 0.915815 1.049101 0.848580 0.824547 0.673363 1.056202

1.092050 0.918629 1.095107 0.885789 0.908684 1.075728 1.065564 0.775731 1.176603 0.909754

0.956563 1.037563 1.160304 0.884902 1.222445 0.994960 1.188827 0.895553 0.942301 1.050876

1.017685 1.157384 0.885254 1.257679 1.130761 1.044663 0.903590 1.261229 1.009535 1.125432

0.843487 0.631058 1.083901 0.913304 0.686606 1.108568 1.060471 1.027800 0.846543 0.547627

0.978974 1.010936 0.945357 1.006498 1.202070 1.043776 0.964712 0.919517 1.020741 1.274543

1.164378 1.188449 1.082882 1.153834 0.979993 0.927505 1.055377 1.123657 1.145023 1.048214

1.069639 1.138745 0.835337 0.773069 1.006479 1.082829 0.870992 0.931055 1.059452 1.002060

0.831262 0.915079 0.958600 1.208863 0.698831 1.091704 0.930077 1.034900 0.811907 1.052651

0.940264 1.086379 1.080845 0.954132 1.190865 1.146733 1.087976 1.023362 1.015648 1.119219

1.048246 0.846737 1.214295 0.961232 1.137892 1.181348 1.191883 0.934605 0.967769 0.775731

0.875067 1.261229 0.847562 1.201762 0.948413 1.052651 0.904609 1.155609 0.897478 1.326909

1.023797 0.765081 1.064545 0.887564 1.046209 0.932830 1.007498 0.993185 1.037040 0.645259

1.129742 0.884014 1.002404 0.985197 0.978974 0.890227 1.029910 0.904428 1.117518 1.054427

1.116499 1.191112 0.936189 0.844074 1.051302 1.058864 0.927020 0.868038 1.116499 1.134307

1.033984 1.130757 1.193921 1.176023 0.859786 0.846737 1.180678 1.136083 1.032966 1.006498

0.827187 0.752655 0.852655 1.232827 1.136873 1.080166 0.899515 1.276318 0.820057 0.807684

1.053340 0.976321 0.996292 0.797033 0.779308 0.842299 0.961656 0.876026 1.083901 1.097917

1.066583 0.896440 0.884235 1.048214 1.059452 1.113006 0.884235 0.915079 1.006479 0.810346

0.949432 1.019812 1.277455 0.772181 0.779308 1.186674 1.262174 0.852062 0.966750 0.992297

1.123630 1.161822 1.038059 1.209750 1.191883 1.138745 1.083901 1.130757 1.114462 1.244365

1.063527 0.884902 1.103256 0.901766 0.858767 0.847624 1.076770 1.003835 1.069639 0.753542

0.962675 1.016261 0.693737 0.949694 1.070658 1.168035 0.716149 0.884902 0.922946 1.120106

1.142986 1.289631 1.178640 1.075728 0.839412 0.983421 1.115481 1.060640 1.213276 1.235490

0.741616 1.005611 1.209201 1.097917 1.097144 0.903541 1.235688 1.160047 0.691700 0.963895

1.043153 1.072178 0.740598 0.959457 1.135855 1.113006 0.813944 0.978984 1.109368 1.130757

1.012592 0.749104 0.853674 0.776619 1.130761 0.916854 0.790514 0.771294 0.953507 0.731353

1.012592 1.195549 1.151135 1.035788 0.927020 1.120106 1.147060 0.970996 1.056396 1.288744

0.949432 1.231939 1.224482 0.777506 1.113443 0.992297 1.249950 0.838748 0.960638 1.100580

1.008517 0.871588 0.721242 1.067740 0.893403 1.131645 0.754859 1.013599 0.963694 0.827210

0.859786 0.949694 1.063527 1.134307 0.916833 0.799696 0.981012 1.170698 0.878123 1.094367

1.148079 0.970996 0.958600 1.060640 1.227538 0.937268 1.002404 1.087266 1.147060 0.907978

0.977956 0.844074 0.954525 1.146733 0.804776 1.142295 0.933133 1.099692 0.961656 0.843186

0.962675 1.073953 1.104275 0.701176 1.241800 1.202650 1.084920 0.757980 0.976937 1.096142

0.877104 1.073953 0.869973 0.971883 0.661139 0.947031 0.900534 0.896440 0.900534 1.108568

1.038059 0.989634 1.120574 0.877801 1.076770 1.101468 1.102237 0.899103 1.005461 0.925730

1.005461 1.235490 0.836356 0.990522 1.078807 0.981646 0.856730 0.986972 1.080845 1.268330

1.022779 0.877801 1.090013 1.195549 0.999348 1.066853 1.078807 1.171585 0.950451 0.793483

0.963694 0.916854 1.209201 0.852062 0.878123 0.919517 1.210220 0.916854 1.000367 1.080166

0.034636 0.011538 0.038711 0.015976 0.062141 0.015976 0.025468 0.042603 0.038711 0.009763

1.517869 1.574539 1.535187 1.645545 1.653356 1.870098 1.495457 1.470694 1.568804 1.632231

